,Quote,Genre,Category
2722,"“Simple and predictable seem pretty darn tantalizing when you’re a witch.Lately, I’ve wished for a lot of things to be the way they were. Gone are my lustfor the macabre and the sweetly sinful fantasies of meeting a vampire. Somethingabout unconscious people slumped against the dark leather of the booths atcrimson made it less sexy.”","romance,teen,vampire",Romance
2723,"“Give love, take pride”","life,love,philosophy,romance,wisdom",Romance
2724,"“Uh-oh, big boy. Your blood is in the water and the sharks are circling. Must be feeding time.""--Mea Brin, The Huntress”","fiction,michelle-o-leary,romance,science-fiction,scifi,the-huntress",Romance
2725,"“(Rude Scrabble)You played this game with your parents?"" he asked skeptically.Yep. And Mom always won, the dirty bitch. I guess being older she'd been around more than me and Carrie,"" Sophie said, extracting replacement tiles from the box. ""Although I don't know what Dad's excuse was. lack of imagination, I guess. Your turn.”","humor,romance,scrabble",Romance
2726,"“He heard the voice that had called to him in dreams, had saved him from the sands and from following his brother into the river.”","christian,romance",Romance
2727,"“She was a little thing, too, inciting that basic compulsion in him as a man to protect her in so hectic a place as post-war Israel. Even so, his actions were borne out of an entirely different instinct, altogether: to fool her and anyone within a dart's range... to protect himself.”","christian,romance",Romance
2728,"“Hostility,"" Cal said. ""It's deja vu all over again. How's your head?"" ""The pain comes and goes,"" Min said. ""And then there are the voices.”","cal,hostility,min,romance",Romance
2729,"“Staring over him in the dim light of a side lamp, my tired eyes traced along the path of faint, yet emerging, lines etched around his equally-tired eyes. They'd become a permanent reminder of his ever-smiling face, and I wished–even after all of these years together-that I could absorb some of his contentment.”","contemporary-fiction,romance",Romance
2730,“No one ever tells you how much a heartbreak physically hurts. How it literally feels like you've been kicked down the stairs. How you can't swallow. How every muscle aches. How your heart lurches inside you like it's been poisoned. Nobody tells you that.”,"feelings,heartbreak,hurt,love,romance,young-adult",Romance
2731,"“We see everything through the filter of our own desires and regrets, hopes and fears.”","lessons-in-life,love,romance,truth",Romance
2732,"“Love was feeling the person everywhere, under your skin, in every strand of your hair, in your heart, in your bones, in the tone of your voice when you said their name. Love wasn’t always about being with the person, it was feeling that your world was better just because they lived. Even if you weren’t ever going to be together, he was the air you breathed, invisible but everywhere.”","falling-in-love,forever-love,love,love-hurts,love-quotes-and-sayings,love-story,relationship,relationship-quotes,romance",Romance
2733,"“I should have seen his weaknesses and only given him a section of myself but I loved him to my core, no matter who he was. There were no hidden places in my heart that would not welcome him or any sacred ground inside my being that he could not walk upon.”","happiness,love,romance,truth-telling",Romance
2734,“I am strange;I show different things;So pleaseDon’t think I don’t love youBecause the truthIs the opposite”,"different,love,mental-health,mental-illness,poetry,psychology,romance,strange,unrequited-love,weird",Romance
2735,"“What's your source of inner peace? asked the Imam today at the Friday Prayer. I smiled wide instantly and whispered, 'Knowing that she is mine'.”","love,love-quotes,romance",Romance
2736,"“A timeless classical love story our romance shall be… I'll paint it on vintage canvas cause your love transcends the realms defeats any measure of time and lasts forever. (fragment from ""Utopia"", chapter Hope)”","canvas,claudiapavelpoetry,forever,love,realm,romance,story,time,vintage",Romance
2737,"“The trees are bedecked with snow, the air is perfumed; how sweet, how dark the sultry fragrance. Forever hypnotising, always haunting. I want to inhale the fragrance of your skin, drink from your open mouth.”","coming-of-age,literary-fiction,magic-realism,novels,psychological,romance,scheherazade,self-discovery,women-s-fiction",Romance
2738,"“Because every time I tried to erect a wall, he made me feel stupid for having one in the first place.”",romance,Romance
2739,"“I couldn't speak. It wasn't because I was frightened. I was entranced, frozen in place by a crisp, terrifyingly icy beauty. Her gorgeousness seemed like a taboo, something forbidden to approach or even speak of, never mind touch.”","attraction,beauty,forbidden,icy,romance,taboo,young-love,yukino-yukinoshita",Romance
2740,"“Damn, but that made him want to put on a straightjacket.”","crazy,loony,love,magic,romance,straight-jacket,strange,weird,witch",Romance
2741,"“And just like that, we're on our way to everywhere”","friendship,road-trip,romance,summer,young-adult",Romance
2742,"“পৃথিবীর রাঙা রাজকন্যাদের মতাে সে যে চলে গেছে রূপ নিয়ে দূরে;আবার তাহারে কেন ডেকে আন? কে হায় হৃদয় খুঁড়ে বেদনা জাগাতে ভালােবাসে!হায় চিল, সােনালি ডানার চিল, এই ভিজে মেঘের দুপুরেতুমি আর উড়ে উড়ে কেঁদো নাকো ধানসিড়ি নদীটির পাশে।”","love,romance,romantic,sadness",Romance
2743,“صدایت تماس مردد سرشاخه‌های بید بود بر روانی آب زلال جوی”,romance,Romance
2744,"“Shah Jahan built Taj Mahal because he was a king, I wrote a beautiful book for my wife, though I was never an Author…”","love-quotes,romance",Romance
2745,"“It was just a game for you-your flames blazed brighterAnd with my sizzling coals, I mistakenly thought I was the strong one-You drew me in as easily as you put me out.”","deception,fire,flames,infatuation,passion,poetry,power,romance",Romance
2746,“Her sweat is my scent”,"love,romance",Romance
2747,"“It's a great shame, she thinks, that the heart cannot feel joy without also feeling pain, that it cannot know love without also knowing loss.”","chick-lit,love,romance,romance-novels",Romance
2748,“Không phải chỉ những mối tình đơm hoa kết trái mới có ý nghĩa. Tình đơn phương tự bản thân đã là một phần ngoại truyện hoàn mỹ trong cuộc đời. Dù cho tình yêu không thành thì hãy giữ tình cảm ấy trong tim mình.”,romance,Romance
